Local Time	Volume
23:00,3822.99744003592
00:00,3713.2134720279
01:00,3311.68717626095
02:00,2327.43065027866
03:00,3454.60546084429
04:00,4090.9367599948
05:00,4066.95245535437
06:00,2209.98180900234
07:00,2734.97349337441
08:00,2672.76826439089
09:00,3877.4904668692
10:00,3301.66212157424
11:00,3038.9127484704
12:00,3121.49081990192
13:00,3274.80189515036
14:00,3420.70172979529
15:00,3466.55535579964
16:00,3221.96222526113
17:00,3784.56946172964
18:00,3176.55210298326
19:00,2908.32976526969
20:00,3234.22316053613
21:00,2975.27228015255
22:00,2790.43388543205
