Local Time	Volume
23:00,6641.27920178756
00:00,5687.67087240129
01:00,7092.83627667131
02:00,6076.56764382337
03:00,7116.38771189208
04:00,5459.20865259096
05:00,5598.77425273823
06:00,7294.20262775114
07:00,4922.17227673259
08:00,6937.84307545882
09:00,4890.74267069378
10:00,5099.48312216414
11:00,4403.00636291644
12:00,4894.68703507198
13:00,7569.86542817665
14:00,7465.7505980999
15:00,4779.16742757855
16:00,6261.69400953767
17:00,5566.37661604508
18:00,5402.93383430826
19:00,7449.74850791029
20:00,7364.96303899445
21:00,6256.98755926312
22:00,7899.0577221378
