Local Time	Volume
23:00,5796.68747763927
00:00,6600.75248852407
01:00,6101.72005514694
02:00,5616.81654705518
03:00,6285.51276879642
04:00,8393.73171580663
05:00,7114.21516263588
06:00,7259.80264286501
07:00,5936.68186894463
08:00,5704.34011877717
09:00,7116.59638263127
10:00,7958.916814513
11:00,5594.72846314066
12:00,7290.38442405424
13:00,4881.33586471963
14:00,5942.60980884666
15:00,4841.40598114645
16:00,6607.47501654898
17:00,3918.93585301886
18:00,4839.71018848927
19:00,6730.37144249788
20:00,5956.12969014613
21:00,6307.67646073721
22:00,4719.42815916586
