Local Time	Volume
23:00,6548.91907123333
00:00,8455.49079284793
01:00,7390.97878215414
02:00,8214.15550783936
03:00,5549.10450687125
04:00,7249.15409006605
05:00,5053.50905659306
06:00,7292.90670915177
07:00,7591.57909340764
08:00,7148.96620723836
09:00,6887.17532897702
10:00,7535.4379422662
11:00,8407.54980566332
12:00,8985.30704993071
13:00,6970.46926988776
14:00,8487.72780666488
15:00,6085.43260259807
16:00,8226.71964356057
17:00,5912.51172586927
18:00,7187.84957294718
19:00,6575.99066084996
20:00,8891.91569336314
21:00,8219.14594490973
22:00,6027.31947322717
