Local Time	Volume
23:00,477.439114580601
00:00,561.091584880413
01:00,698.742631216879
02:00,567.811675168486
03:00,239.005894511475
04:00,772.477197354882
05:00,872.298539556702
06:00,264.958115417956
07:00,887.516551598681
08:00,739.594722976719
09:00,724.427610507434
10:00,909.578792243069
11:00,282.414522153518
12:00,86.9030435974258
13:00,216.801610876248
14:00,658.793727708419
15:00,511.764812055866
16:00,717.253458554509
17:00,761.80808235044
18:00,804.16095620215
19:00,51.0990200802214
20:00,508.691763276556
21:00,551.338792569627
22:00,847.930970996586
