Local Time	Volume
23:00,883.950053660176
00:00,818.275160071568
01:00,1659.65188325367
02:00,1372.07251804512
03:00,1842.62261439237
04:00,1239.01179630263
05:00,1287.67429678127
06:00,804.761572650057
07:00,942.522460568008
08:00,1847.97723211719
09:00,1797.49473640579
10:00,2074.21066755159
11:00,1163.61386895348
12:00,792.753838837498
13:00,632.974478710897
14:00,1037.97085584978
15:00,993.354459755753
16:00,1602.03935699632
17:00,1520.96517641142
18:00,1284.66278933206
19:00,1655.95319851113
20:00,1556.27399895167
21:00,1561.62032231764
22:00,1487.69952752055
