Local Time	Volume
23:00,417.41795950449
00:00,310.251048444887
01:00,245.325558933115
02:00,672.826008718846
03:00,343.306882466798
04:00,908.090088473675
05:00,903.947759374952
06:00,165.516310448533
07:00,947.095465821724
08:00,160.46665523223
09:00,430.090673002457
10:00,392.873519748856
11:00,27.0892419047138
12:00,331.841374436319
13:00,606.295677184265
14:00,523.915347887164
15:00,485.758250339775
16:00,93.1440960118287
17:00,691.12890897837
18:00,446.897305756294
19:00,865.125865612703
20:00,931.2460599147
21:00,353.557784740607
22:00,656.348072763694
